interaction_id,customer_id,campaign_name,channel,event_date,sent,opened,clicked,converted,order_value,spend
INT117934,SWGY13828,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-07-04,1,0,0,0,0.0,0.22
INT117935,SWGY10080,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-24,1,1,0,0,0.0,0.52
INT117936,SWGY14638,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-11-24,1,1,1,0,0.0,6.66
INT117937,SWGY12560,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2023-07-18,1,1,1,0,0.0,4.52
INT117938,SWGY15779,WINBACK_DORMANT_USERS,Push Notification (App),2024-06-18,1,0,0,0,0.0,0.32
INT117939,SWGY12353,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-01,1,0,0,0,0.0,0.47
INT117940,SWGY11879,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-23,1,1,0,0,0.0,0.44
INT117941,SWGY10001,INSTAMART_10MIN_PUSH,Push Notification (App),2024-03-07,1,0,0,0,0.0,0.39
INT117943,SWGY15169,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-12-03,1,0,0,0,0.0,5.35
INT117944,SWGY11856,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-03-16,1,1,1,0,0.0,6.04
INT117945,SWGY10730,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-05-27,1,0,0,0,0.0,5.61
INT117946,SWGY13011,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-21,1,1,1,0,0.0,5.57
INT117947,SWGY14910,REFERRAL_GROWTH_DRIVE,Referral,2025-06-25,1,1,0,0,0.0,1.38
INT117948,SWGY12697,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-07-10,1,1,0,0,0.0,5.32
INT117949,SWGY11004,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-29,1,0,0,0,0.0,0.42
INT117950,SWGY14012,INSTAMART_10MIN_PUSH,Push Notification (App),2024-08-28,1,1,0,0,0.0,0.4
INT117951,SWGY13547,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-09-19,1,1,1,0,0.0,5.89
INT117952,SWGY10404,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-16,1,1,1,0,0.0,0.52
INT117953,SWGY12785,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-03-17,1,1,0,0,0.0,4.29
INT117954,SWGY11172,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-01-05,1,0,0,0,0.0,5.94
INT117955,SWGY12442,WINBACK_DORMANT_USERS,Push Notification (App),2024-04-12,1,0,0,0,0.0,0.47
INT117956,SWGY11842,INSTAMART_10MIN_PUSH,Push Notification (App),2025-03-10,1,1,1,0,0.0,0.39
INT117957,SWGY12221,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-08-27,1,1,0,0,0.0,0.67
INT117958,SWGY12660,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-03-17,1,0,0,0,0.0,0.3
INT117959,SWGY11429,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-15,1,0,0,0,0.0,0.33
INT117960,SWGY14321,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-05-05,1,0,0,0,0.0,0.55
INT117961,SWGY11257,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-28,1,1,1,0,0.0,0.45
INT117962,SWGY12519,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-03-08,1,0,0,0,0.0,2.19
INT117963,SWGY15863,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-05,1,1,1,0,0.0,4.63
INT117964,SWGY14859,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-11,1,0,0,0,0.0,0.67
INT117965,SWGY10106,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-12,1,1,1,0,0.0,2.75
INT117966,SWGY15430,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-06,1,0,0,0,0.0,0.3
INT117967,SWGY10307,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-02-05,1,1,0,0,0.0,0.38
INT117968,SWGY12556,REFERRAL_GROWTH_DRIVE,Referral,2025-01-16,1,1,0,0,0.0,1.41
INT117969,SWGY12087,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-10-10,1,1,0,0,0.0,3.8
INT117970,SWGY14551,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-09-16,1,1,1,0,0.0,2.36
INT117971,SWGY12544,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-05-31,1,1,0,0,0.0,3.67
INT117972,SWGY12669,INSTAMART_10MIN_PUSH,Push Notification (App),2024-09-01,1,0,0,0,0.0,0.31
INT117974,SWGY13939,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-12-19,1,1,0,0,0.0,0.24
INT117975,SWGY14424,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-04,1,1,0,0,0.0,0.31
INT117976,SWGY13459,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-23,1,1,0,0,0.0,5.61
INT117977,SWGY15210,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-29,1,0,0,0,0.0,3.49
INT117978,SWGY14836,REFERRAL_GROWTH_DRIVE,Referral,2025-06-04,1,1,0,0,0.0,2.15
INT117979,SWGY12944,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-26,1,0,0,0,0.0,3.86
INT117980,SWGY10785,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-10-07,1,1,0,0,0.0,0.78
INT117981,SWGY15050,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-04,1,1,0,0,0.0,0.47
INT117982,SWGY15036,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-10-05,1,0,0,0,0.0,0.21
INT117983,SWGY15015,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-02-26,1,0,0,0,0.0,0.24
INT117984,SWGY15101,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-05-02,1,1,1,1,39.33,2.49
INT117985,SWGY11155,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-21,1,1,0,0,0.0,0.29
INT117986,SWGY14253,SWIGGY_ONE_LAUNCH,Paid Social,2024-12-12,1,1,0,0,0.0,4.71
INT117987,SWGY13514,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-08,1,0,0,0,0.0,5.77
INT117988,SWGY14306,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-02-05,1,0,0,0,0.0,0.25
INT117989,SWGY15534,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-06,1,0,0,0,0.0,0.51
INT117990,SWGY14234,WINBACK_DORMANT_USERS,Push Notification (App),2024-12-22,1,1,0,0,0.0,0.47
INT117993,SWGY15292,WINBACK_DORMANT_USERS,Push Notification (App),2024-06-26,1,0,0,0,0.0,0.28
INT117994,SWGY12849,IPL_2025_SPONSORSHIP,Push Notification (App),2025-01-28,1,1,1,0,0.0,0.5
INT117996,SWGY15729,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-07,1,1,1,1,517.13,2.53
INT117997,SWGY15784,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-02-28,1,0,0,0,0.0,0.23
INT117998,SWGY14852,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-12-27,1,0,0,0,0.0,6.55
INT117999,SWGY13925,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-12,1,1,1,0,0.0,5.46
INT118000,SWGY15908,IPL_2025_SPONSORSHIP,Push Notification (App),2025-01-31,1,1,0,0,0.0,0.45
INT118001,SWGY10350,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-11-10,1,1,1,0,0.0,4.8
INT118002,SWGY12762,REFERRAL_GROWTH_DRIVE,Referral,2025-06-03,1,0,0,0,0.0,2.33
INT118003,SWGY10920,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-26,1,0,0,0,0.0,4.32
INT118004,SWGY12033,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2023-11-09,1,1,0,0,0.0,4.9
INT118005,SWGY15119,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-27,1,1,0,0,0.0,0.37
INT118006,SWGY14519,INSTAMART_10MIN_PUSH,Push Notification (App),2025-02-20,1,1,0,0,0.0,0.49
INT118007,SWGY15710,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-05-28,1,1,0,0,0.0,5.49
INT118008,SWGY12092,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2023-11-15,1,1,1,0,0.0,0.22
INT118009,SWGY10224,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-24,1,1,0,0,0.0,2.82
INT118010,SWGY12464,INSTAMART_10MIN_PUSH,Push Notification (App),2025-01-13,1,1,0,0,0.0,0.38
INT118011,SWGY15922,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-28,1,1,0,0,0.0,0.34
INT118012,SWGY14367,SWIGGY_ONE_LAUNCH,Paid Social,2023-11-11,1,0,0,0,0.0,5.3
INT118013,SWGY10663,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-01-12,1,0,0,0,0.0,3.95
INT118014,SWGY15169,INSTAMART_10MIN_PUSH,Push Notification (App),2024-04-19,1,1,1,0,0.0,0.49
INT118015,SWGY12532,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-09-19,1,0,0,0,0.0,4.66
INT118016,SWGY10455,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-03,1,0,0,0,0.0,0.52
INT118018,SWGY11825,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-10,1,1,0,0,0.0,0.3
INT118020,SWGY15906,SWIGGY_ONE_LAUNCH,Paid Social,2024-11-23,1,0,0,0,0.0,5.77
INT118021,SWGY15697,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-21,1,0,0,0,0.0,0.35
INT118022,SWGY14055,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-08-13,1,1,1,0,0.0,0.32
INT118023,SWGY15929,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-24,1,0,0,0,0.0,4.71
INT118024,SWGY10339,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-11,1,1,0,0,0.0,0.42
INT118025,SWGY11718,REFERRAL_GROWTH_DRIVE,Referral,2025-06-06,1,0,0,0,0.0,1.5
INT118026,SWGY13198,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-18,1,1,0,0,0.0,0.29
INT118027,SWGY14946,REFERRAL_GROWTH_DRIVE,Referral,2025-06-06,1,0,0,0,0.0,1.93
INT118028,SWGY10910,WINBACK_DORMANT_USERS,Push Notification (App),2024-12-11,1,0,0,0,0.0,0.37
INT118029,SWGY12445,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-12-21,1,1,0,0,0.0,0.34
INT118030,SWGY13217,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-03-23,1,1,0,0,0.0,0.23
INT118031,SWGY15283,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-15,1,0,0,0,0.0,0.39
INT118032,SWGY14653,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-10-25,1,1,0,0,0.0,6.33
INT118033,SWGY12415,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-14,1,1,1,1,331.17,5.23
INT118035,SWGY11840,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-03-12,1,0,0,0,0.0,4.34
INT118036,SWGY12339,SWIGGY_ONE_LAUNCH,Paid Social,2023-10-01,1,1,0,0,0.0,4.01
INT118037,SWGY15482,INSTAMART_10MIN_PUSH,Push Notification (App),2024-11-18,1,1,0,0,0.0,0.37
INT118038,SWGY14500,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-03,1,0,0,0,0.0,2.96
INT118039,SWGY11975,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-01-19,1,1,0,0,0.0,5.13
INT118040,SWGY14589,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-21,1,1,0,0,0.0,0.38
INT118041,SWGY13828,IPL_2025_SPONSORSHIP,Push Notification (App),2024-09-04,1,0,0,0,0.0,0.28
INT118042,SWGY12297,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-04-26,1,1,1,1,166.8,0.46
INT118043,SWGY14531,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-30,1,0,0,0,0.0,3.34
INT118044,SWGY12007,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-08-07,1,0,0,0,0.0,5.31
INT118045,SWGY12836,SWIGGY_ONE_LAUNCH,Paid Social,2024-10-21,1,0,0,0,0.0,4.04
INT118046,SWGY15280,WINBACK_DORMANT_USERS,Push Notification (App),2024-12-09,1,0,0,0,0.0,0.5
INT118047,SWGY10143,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-23,1,0,0,0,0.0,0.31
INT118048,SWGY13808,IPL_2025_SPONSORSHIP,Push Notification (App),2025-03-17,1,0,0,0,0.0,0.51
INT118049,SWGY15832,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-05-20,1,0,0,0,0.0,3.57
INT118050,SWGY13563,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-01-06,1,1,0,0,0.0,4.78
INT118051,SWGY11498,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-09-20,1,0,0,0,0.0,0.27
INT118052,SWGY11778,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-24,1,1,0,0,0.0,0.24
INT118053,SWGY15662,SWIGGY_ONE_LAUNCH,Paid Social,2023-11-17,1,1,0,0,0.0,5.74
INT118054,SWGY10158,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-03-20,1,1,0,0,0.0,4.47
INT118055,SWGY15635,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-06-25,1,0,0,0,0.0,2.18
INT118056,SWGY12060,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-28,1,1,0,0,0.0,0.5
INT118057,SWGY13057,WINBACK_DORMANT_USERS,Push Notification (App),2024-06-26,1,0,0,0,0.0,0.52
INT118059,SWGY11866,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-02-16,1,1,0,0,0.0,0.32
INT118061,SWGY15995,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-26,1,0,0,0,0.0,0.36
INT118062,SWGY11019,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-12,1,0,0,0,0.0,0.34
INT118063,SWGY12054,REFERRAL_GROWTH_DRIVE,Referral,2024-09-05,1,1,1,1,287.64,2.1
INT118064,SWGY12427,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-05-11,1,0,0,0,0.0,0.29
INT118065,SWGY11254,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-10-18,1,1,0,0,0.0,5.75
INT118066,SWGY12255,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-02,1,1,0,0,0.0,0.29
INT118067,SWGY12165,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-04,1,0,0,0,0.0,3.27
INT118068,SWGY13668,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-03,1,0,0,0,0.0,4.56
INT118069,SWGY14056,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-18,1,0,0,0,0.0,0.49
INT118070,SWGY13559,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-20,1,0,0,0,0.0,2.81
INT118071,SWGY11787,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-03,1,1,0,0,0.0,5.14
INT118072,SWGY12206,REFERRAL_GROWTH_DRIVE,Referral,2024-02-26,1,1,0,0,0.0,2.32
INT118073,SWGY15123,REFERRAL_GROWTH_DRIVE,Referral,2024-04-12,1,0,0,0,0.0,1.9
INT118074,SWGY15956,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-04-16,1,1,0,0,0.0,3.94
INT118075,SWGY13524,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-01,1,0,0,0,0.0,0.53
INT118076,SWGY15296,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-04-03,1,1,1,1,91.79,0.26
INT118077,SWGY10120,REFERRAL_GROWTH_DRIVE,Referral,2023-11-23,1,1,0,0,0.0,2.25
INT118079,SWGY11734,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-09,1,0,0,0,0.0,0.29
INT118080,SWGY14255,INSTAMART_10MIN_PUSH,Push Notification (App),2024-06-22,1,0,0,0,0.0,0.38
INT118081,SWGY13446,WINBACK_DORMANT_USERS,Push Notification (App),2025-01-12,1,1,1,1,321.22,0.49
INT118082,SWGY14477,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-02-25,1,0,0,0,0.0,4.44
INT118083,SWGY10167,REFERRAL_GROWTH_DRIVE,Referral,2025-06-28,1,0,0,0,0.0,1.53
INT118084,SWGY13431,INSTAMART_10MIN_PUSH,Push Notification (App),2024-10-15,1,0,0,0,0.0,0.48
INT118085,SWGY11031,REFERRAL_GROWTH_DRIVE,Referral,2024-11-25,1,0,0,0,0.0,1.92
INT118086,SWGY13954,WINBACK_DORMANT_USERS,Push Notification (App),2023-08-30,1,1,1,0,0.0,0.45
INT118087,SWGY12179,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-10,1,0,0,0,0.0,0.59
INT118088,SWGY14032,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-05-13,1,1,0,0,0.0,5.52
INT118089,SWGY13003,INSTAMART_10MIN_PUSH,Push Notification (App),2025-04-23,1,1,1,0,0.0,0.49
INT118090,SWGY13186,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-07,1,0,0,0,0.0,5.26
INT118091,SWGY15515,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2024-09-02,1,1,0,0,0.0,3.92
INT118092,SWGY10138,REFERRAL_GROWTH_DRIVE,Referral,2024-09-04,1,1,0,0,0.0,1.67
INT118093,SWGY10811,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2023-10-22,1,0,0,0,0.0,4.39
INT118094,SWGY12658,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-06,1,0,0,0,0.0,3.83
INT118095,SWGY10443,SWIGGY_ONE_LAUNCH,Paid Social,2024-02-20,1,0,0,0,0.0,4.01
INT118096,SWGY12211,REFERRAL_GROWTH_DRIVE,Referral,2025-06-01,1,1,1,1,120.72,1.67
INT118097,SWGY10601,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-15,1,0,0,0,0.0,4.57
INT118098,SWGY12304,SWIGGY_ONE_LAUNCH,Paid Social,2024-07-17,1,1,0,0,0.0,5.93
INT118099,SWGY14914,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-19,1,0,0,0,0.0,0.34
INT118100,SWGY12550,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-10,1,0,0,0,0.0,0.23
INT118101,SWGY14196,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-10-29,1,0,0,0,0.0,4.13
INT118102,SWGY11944,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-30,1,0,0,0,0.0,0.31
INT118103,SWGY15435,REFERRAL_GROWTH_DRIVE,Referral,2025-01-13,1,0,0,0,0.0,2.11
INT118104,SWGY15991,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-13,1,0,0,0,0.0,0.3
INT118105,SWGY14257,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-03-21,1,0,0,0,0.0,4.71
INT118106,SWGY12943,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-19,1,1,1,1,113.81,0.37
INT118107,SWGY12147,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2023-12-17,1,1,0,0,0.0,4.01
INT118108,SWGY13658,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-05-27,1,1,0,0,0.0,0.37
INT118109,SWGY12161,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-08,1,0,0,0,0.0,5.37
INT118110,SWGY11116,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-22,1,1,1,0,0.0,6.6
INT118111,SWGY10396,INSTAMART_10MIN_PUSH,Push Notification (App),2025-02-25,1,1,0,0,0.0,0.4
INT118112,SWGY14742,WINBACK_DORMANT_USERS,Swiggy One Emailer,2024-07-07,1,0,0,0,0.0,0.31
INT118113,SWGY11953,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-01-06,1,1,0,0,0.0,0.24
INT118114,SWGY12937,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-07-08,1,1,1,0,0.0,6.02
INT118115,SWGY15079,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-24,1,1,0,0,0.0,2.22
INT118116,SWGY10955,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2024-11-01,1,1,0,0,0.0,0.51
INT118117,SWGY14293,WINBACK_DORMANT_USERS,Push Notification (App),2024-08-29,1,1,1,0,0.0,0.36
INT118118,SWGY10897,SWIGGY_ONE_LAUNCH,Paid Social,2024-08-22,1,0,0,0,0.0,4.73
INT118119,SWGY14928,INSTAMART_10MIN_PUSH,Push Notification (App),2023-12-03,1,0,0,0,0.0,0.48
INT118120,SWGY13921,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-12-24,1,1,0,0,0.0,3.85
INT118121,SWGY15996,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-09-10,1,1,0,0,0.0,6.67
INT118123,SWGY14045,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-02-04,1,1,1,0,0.0,5.23
INT118124,SWGY12175,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-01-07,1,0,0,0,0.0,2.56
INT118125,SWGY14369,INSTAMART_10MIN_PUSH,Push Notification (App),2025-06-09,1,1,1,0,0.0,0.36
INT118126,SWGY15676,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-11-19,1,1,1,0,0.0,5.73
INT118127,SWGY12351,WINBACK_DORMANT_USERS,Push Notification (App),2025-02-02,1,1,1,1,67.71,0.49
INT118128,SWGY15682,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-20,1,0,0,0,0.0,0.45
INT118129,SWGY10089,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2023-08-27,1,1,0,0,0.0,5.21
INT118130,SWGY14864,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-01-07,1,1,1,0,0.0,0.47
INT118131,SWGY15586,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-01,1,0,0,0,0.0,0.3
INT118132,SWGY11171,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2023-12-23,1,0,0,0,0.0,3.97
INT118133,SWGY12675,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-06-02,1,1,0,0,0.0,3.67
INT118134,SWGY13510,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2025-06-03,1,1,0,0,0.0,0.36
INT118135,SWGY14653,INSTAMART_10MIN_PUSH,Push Notification (App),2024-03-08,1,1,0,0,0.0,0.33
INT118136,SWGY11780,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2025-06-28,1,0,0,0,0.0,3.62
INT118137,SWGY13874,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-05-27,1,0,0,0,0.0,4.4
INT118138,SWGY15648,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2024-11-27,1,1,0,0,0.0,3.82
INT118139,SWGY11733,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-11,1,0,0,0,0.0,0.47
INT118140,SWGY13982,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-03,1,0,0,0,0.0,0.37
INT118142,SWGY10310,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-02-26,1,0,0,0,0.0,3.74
INT118143,SWGY15659,IPL_2025_SPONSORSHIP,IPL / Sponsorship,2023-11-11,1,0,0,0,0.0,3.06
INT118144,SWGY14924,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-22,1,1,0,0,0.0,0.56
INT118145,SWGY11067,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-08-09,1,1,1,0,0.0,0.37
INT118146,SWGY14441,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-03,1,0,0,0,0.0,0.32
INT118147,SWGY14844,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-28,1,1,1,1,216.17,5.05
INT118148,SWGY13330,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2025-01-11,1,1,1,1,161.32,5.71
INT118149,SWGY10187,SWIGGY_ONE_LAUNCH,Paid Social,2024-02-07,1,1,0,0,0.0,4.44
INT118150,SWGY15175,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-06-05,1,0,0,0,0.0,0.29
INT118151,SWGY15952,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-22,1,0,0,0,0.0,0.31
INT118152,SWGY12745,WINBACK_DORMANT_USERS,Push Notification (App),2024-07-20,1,0,0,0,0.0,0.42
INT118153,SWGY10417,REFERRAL_GROWTH_DRIVE,Referral,2025-04-28,1,1,0,0,0.0,1.86
INT118155,SWGY10774,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-30,1,1,1,0,0.0,0.73
INT118156,SWGY12317,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-22,1,1,0,0,0.0,0.32
INT118157,SWGY14165,SWIGGY_ONE_LAUNCH,Paid Social,2025-06-25,1,0,0,0,0.0,3.52
INT118158,SWGY13133,WINBACK_DORMANT_USERS,Push Notification (App),2025-04-08,1,1,1,0,0.0,0.45
INT118159,SWGY11416,SWIGGY_ONE_LAUNCH,Swiggy One Emailer,2024-07-09,1,0,0,0,0.0,0.35
INT118161,SWGY11335,WINBACK_DORMANT_USERS,Push Notification (App),2025-06-11,1,1,1,0,0.0,0.44
INT118162,SWGY14061,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-09-11,1,1,0,0,0.0,6.27
INT118163,SWGY11241,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-09-29,1,1,0,0,0.0,3.89
INT118164,SWGY14586,IPL_2025_SPONSORSHIP,Push Notification (App),2025-06-16,1,1,1,0,0.0,0.46
INT118165,SWGY10959,WINBACK_DORMANT_USERS,Swiggy One Emailer,2025-03-27,1,1,0,0,0.0,0.32
INT118166,SWGY12541,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-15,1,0,0,0,0.0,3.53
INT118167,SWGY15557,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2025-06-06,1,0,0,0,0.0,3.53
INT118168,SWGY13390,NEW_CITY_LAUNCH_PUSH,Organic App / SEO,2025-06-22,1,1,1,0,0.0,0.73
INT118169,SWGY13934,FESTIVE_LAXMI_CAMPAIGN,Performance Ads (Search/Display),2024-09-04,1,1,0,0,0.0,4.97
INT118170,SWGY15273,FESTIVE_LAXMI_CAMPAIGN,Paid Social,2024-12-04,1,1,0,0,0.0,5.47
INT118171,SWGY14344,INSTAMART_10MIN_PUSH,Performance Ads (Search/Display),2025-06-11,1,1,0,0,0.0,4.35
